H,condition,distance,layer,metric,sample_id
1,permutation_seed=20,10.636617544375873,conv3,wasserstein,63
0,permutation_seed=20,0.0,pooled,wasserstein,63
1,permutation_seed=20,0.0,pooled,wasserstein,63
0,permutation_seed=21,10.340646997094154,conv1,wasserstein,63
1,permutation_seed=21,7.886391348010593,conv1,wasserstein,63
0,permutation_seed=21,15.668491941272865,conv2,wasserstein,63
1,permutation_seed=21,11.44196232667711,conv2,wasserstein,63
0,permutation_seed=21,29.490107917862222,conv3,wasserstein,63
1,permutation_seed=21,13.098330023833695,conv3,wasserstein,63
0,permutation_seed=21,0.0,pooled,wasserstein,63
1,permutation_seed=21,0.0,pooled,wasserstein,63
0,permutation_seed=22,10.615883111953735,conv1,wasserstein,63
1,permutation_seed=22,8.521853591986378,conv1,wasserstein,63
0,permutation_seed=22,12.856389960690402,conv2,wasserstein,63
1,permutation_seed=22,11.886839153683551,conv2,wasserstein,63
0,permutation_seed=22,26.421720074886192,conv3,wasserstein,63
1,permutation_seed=22,10.285427419657108,conv3,wasserstein,63
0,permutation_seed=22,0.0,pooled,wasserstein,63
1,permutation_seed=22,0.0,pooled,wasserstein,63
0,permutation_seed=23,9.171032666263043,conv1,wasserstein,63
1,permutation_seed=23,9.32262701091076,conv1,wasserstein,63
0,permutation_seed=23,13.210073307156563,conv2,wasserstein,63
1,permutation_seed=23,11.464645549893445,conv2,wasserstein,63
0,permutation_seed=23,22.38734909801459,conv3,wasserstein,63
1,permutation_seed=23,9.625044561018289,conv3,wasserstein,63
0,permutation_seed=23,0.0,pooled,wasserstein,63
1,permutation_seed=23,0.0,pooled,wasserstein,63
0,permutation_seed=24,8.921559669077396,conv1,wasserstein,63
1,permutation_seed=24,7.8738326614410425,conv1,wasserstein,63
0,permutation_seed=24,18.369305327534676,conv2,wasserstein,63
1,permutation_seed=24,11.863012386903597,conv2,wasserstein,63
0,permutation_seed=24,29.605756912190408,conv3,wasserstein,63
1,permutation_seed=24,11.869619499172478,conv3,wasserstein,63
0,permutation_seed=24,0.0,pooled,wasserstein,63
1,permutation_seed=24,0.0,pooled,wasserstein,63
0,permutation_seed=25,14.411426857666257,conv1,wasserstein,63
1,permutation_seed=25,9.24864367239924,conv1,wasserstein,63
0,permutation_seed=25,8.73995667166964,conv2,wasserstein,63
1,permutation_seed=25,12.08698948811584,conv2,wasserstein,63
0,permutation_seed=25,18.621088445186615,conv3,wasserstein,63
1,permutation_seed=25,12.9892862287692,conv3,wasserstein,63
0,permutation_seed=25,0.0,pooled,wasserstein,63
1,permutation_seed=25,0.0,pooled,wasserstein,63
0,permutation_seed=26,12.005921079679855,conv1,wasserstein,63
1,permutation_seed=26,9.040828713117566,conv1,wasserstein,63
0,permutation_seed=26,20.97116434160382,conv2,wasserstein,63
1,permutation_seed=26,12.806285631725142,conv2,wasserstein,63
0,permutation_seed=26,18.438981966861643,conv3,wasserstein,63
1,permutation_seed=26,12.571793441109484,conv3,wasserstein,63
0,permutation_seed=26,0.0,pooled,wasserstein,63
1,permutation_seed=26,0.0,pooled,wasserstein,63
0,permutation_seed=27,8.98394620751346,conv1,wasserstein,63
1,permutation_seed=27,10.320466624006572,conv1,wasserstein,63
0,permutation_seed=27,11.932089135050774,conv2,wasserstein,63
1,permutation_seed=27,11.74370344926835,conv2,wasserstein,63
0,permutation_seed=27,25.786867831249676,conv3,wasserstein,63
1,permutation_seed=27,14.59029824023593,conv3,wasserstein,63
0,permutation_seed=27,0.0,pooled,wasserstein,63
1,permutation_seed=27,0.0,pooled,wasserstein,63
0,permutation_seed=28,10.241946808993816,conv1,wasserstein,63
1,permutation_seed=28,7.238052850332266,conv1,wasserstein,63
0,permutation_seed=28,14.784167723099834,conv2,wasserstein,63
1,permutation_seed=28,10.091069531434208,conv2,wasserstein,63
0,permutation_seed=28,24.157504692673683,conv3,wasserstein,63
1,permutation_seed=28,13.254787192634828,conv3,wasserstein,63
0,permutation_seed=28,0.0,pooled,wasserstein,63
1,permutation_seed=28,0.0,pooled,wasserstein,63
0,permutation_seed=29,8.373537093400955,conv1,wasserstein,63
1,permutation_seed=29,10.901913641067209,conv1,wasserstein,63
0,permutation_seed=29,14.03491685539484,conv2,wasserstein,63
1,permutation_seed=29,12.25759490805502,conv2,wasserstein,63
0,permutation_seed=29,25.35005195438862,conv3,wasserstein,63
1,permutation_seed=29,12.714203069153026,conv3,wasserstein,63
0,permutation_seed=29,0.0,pooled,wasserstein,63
1,permutation_seed=29,0.0,pooled,wasserstein,63
0,adv_pgd_l2_eps=0.2,2.6325572184316894,input,wasserstein,64
1,adv_pgd_l2_eps=0.2,3.377675433916579,input,wasserstein,64
0,adv_pgd_l2_eps=0.2,9.235469825565815,conv1,wasserstein,64
1,adv_pgd_l2_eps=0.2,8.783207003951109,conv1,wasserstein,64
0,adv_pgd_l2_eps=0.2,10.066328540444374,conv2,wasserstein,64
1,adv_pgd_l2_eps=0.2,11.567579503880932,conv2,wasserstein,64
0,adv_pgd_l2_eps=0.2,27.93371707201004,conv3,wasserstein,64
1,adv_pgd_l2_eps=0.2,11.57928738600129,conv3,wasserstein,64
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,64
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,64
0,adv_pgd_l2_eps=0.4,2.707554869353771,input,wasserstein,64
1,adv_pgd_l2_eps=0.4,2.369035374559017,input,wasserstein,64
0,adv_pgd_l2_eps=0.4,16.59237956837143,conv1,wasserstein,64
1,adv_pgd_l2_eps=0.4,11.867990498620824,conv1,wasserstein,64
0,adv_pgd_l2_eps=0.4,17.174018147700195,conv2,wasserstein,64
1,adv_pgd_l2_eps=0.4,13.998021860324624,conv2,wasserstein,64
0,adv_pgd_l2_eps=0.4,33.71456140506803,conv3,wasserstein,64
1,adv_pgd_l2_eps=0.4,11.911326848607679,conv3,wasserstein,64
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,64
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,64
0,adv_fgsm_l2_eps=0.2,2.743196806143544,input,wasserstein,64
1,adv_fgsm_l2_eps=0.2,2.185479118400235,input,wasserstein,64
0,adv_fgsm_l2_eps=0.2,8.439123168587685,conv1,wasserstein,64
1,adv_fgsm_l2_eps=0.2,7.729206163391256,conv1,wasserstein,64
0,adv_fgsm_l2_eps=0.2,20.409375086426735,conv2,wasserstein,64
1,adv_fgsm_l2_eps=0.2,9.88522063798744,conv2,wasserstein,64
0,adv_fgsm_l2_eps=0.2,20.06207863222816,conv3,wasserstein,64
1,adv_fgsm_l2_eps=0.2,11.131165443103438,conv3,wasserstein,64
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,64
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,64
0,adv_fgsm_l2_eps=0.4,1.7321517542004585,input,wasserstein,64
1,adv_fgsm_l2_eps=0.4,2.322924069569349,input,wasserstein,64
0,adv_fgsm_l2_eps=0.4,6.9473854303359985,conv1,wasserstein,64
1,adv_fgsm_l2_eps=0.4,7.95671325888551,conv1,wasserstein,64
0,adv_fgsm_l2_eps=0.4,12.14076437229942,conv2,wasserstein,64
1,adv_fgsm_l2_eps=0.4,12.657310622080287,conv2,wasserstein,64
0,adv_fgsm_l2_eps=0.4,39.92916630899935,conv3,wasserstein,64
1,adv_fgsm_l2_eps=0.4,13.76240329583443,conv3,wasserstein,64
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,64
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,64
0,adv_cw_l2_eps=0.2,1.8834921419620514,input,wasserstein,64
1,adv_cw_l2_eps=0.2,2.2911682366510147,input,wasserstein,64
0,adv_cw_l2_eps=0.2,9.523921474814415,conv1,wasserstein,64
1,adv_cw_l2_eps=0.2,8.4018218390542,conv1,wasserstein,64
0,adv_cw_l2_eps=0.2,15.299329214623148,conv2,wasserstein,64
1,adv_cw_l2_eps=0.2,14.453362207255587,conv2,wasserstein,64
0,adv_cw_l2_eps=0.2,15.33269339054823,conv3,wasserstein,64
1,adv_cw_l2_eps=0.2,10.929325779432693,conv3,wasserstein,64
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,64
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,64
0,adv_cw_l2_eps=0.4,2.5718765072524548,input,wasserstein,64
1,adv_cw_l2_eps=0.4,2.4522084584898343,input,wasserstein,64
0,adv_cw_l2_eps=0.4,11.205066183487876,conv1,wasserstein,64
1,adv_cw_l2_eps=0.4,10.534401064767167,conv1,wasserstein,64
0,adv_cw_l2_eps=0.4,9.945851750671864,conv2,wasserstein,64
1,adv_cw_l2_eps=0.4,10.570612133651409,conv2,wasserstein,64
0,adv_cw_l2_eps=0.4,32.67545657604933,conv3,wasserstein,64
1,adv_cw_l2_eps=0.4,10.974303201938644,conv3,wasserstein,64
0,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,64
1,adv_cw_l2_eps=0.4,0.0,pooled,wasserstein,64
0,noise_floor,3.1700506508350372,input,wasserstein,64
1,noise_floor,2.8282023218851027,input,wasserstein,64
0,noise_floor,11.837014593183994,conv1,wasserstein,64
1,noise_floor,8.493859046513409,conv1,wasserstein,64
0,noise_floor,19.67545718794942,conv2,wasserstein,64
1,noise_floor,12.748589821841819,conv2,wasserstein,64
0,noise_floor,22.84204664826393,conv3,wasserstein,64
1,noise_floor,12.54469762861817,conv3,wasserstein,64
0,noise_floor,0.0,pooled,wasserstein,64
1,noise_floor,0.0,pooled,wasserstein,64
0,permutation_seed=0,8.771323015009477,conv1,wasserstein,64
1,permutation_seed=0,8.558135594048041,conv1,wasserstein,64
0,permutation_seed=0,10.175229594904785,conv2,wasserstein,64
1,permutation_seed=0,10.151742371623826,conv2,wasserstein,64
0,permutation_seed=0,20.10521325183375,conv3,wasserstein,64
1,permutation_seed=0,11.119151928342745,conv3,wasserstein,64
0,permutation_seed=0,0.0,pooled,wasserstein,64
1,permutation_seed=0,0.0,pooled,wasserstein,64
0,permutation_seed=1,11.843455652946265,conv1,wasserstein,64
1,permutation_seed=1,10.301804467537355,conv1,wasserstein,64
0,permutation_seed=1,12.543074682354927,conv2,wasserstein,64
1,permutation_seed=1,14.702162609347457,conv2,wasserstein,64
0,permutation_seed=1,25.35761321814201,conv3,wasserstein,64
1,permutation_seed=1,9.743860493953944,conv3,wasserstein,64
0,permutation_seed=1,0.0,pooled,wasserstein,64
1,permutation_seed=1,0.0,pooled,wasserstein,64
0,permutation_seed=2,14.27001415938139,conv1,wasserstein,64
1,permutation_seed=2,10.172780778820792,conv1,wasserstein,64
0,permutation_seed=2,12.684575095772743,conv2,wasserstein,64
1,permutation_seed=2,12.759375545197623,conv2,wasserstein,64
0,permutation_seed=2,22.406604536636554,conv3,wasserstein,64
1,permutation_seed=2,13.0524498778521,conv3,wasserstein,64
0,permutation_seed=2,0.0,pooled,wasserstein,64
1,permutation_seed=2,0.0,pooled,wasserstein,64
0,permutation_seed=3,7.268426842987537,conv1,wasserstein,64
1,permutation_seed=3,11.009844333121134,conv1,wasserstein,64
0,permutation_seed=3,12.591823160648346,conv2,wasserstein,64
1,permutation_seed=3,15.449114935585277,conv2,wasserstein,64
0,permutation_seed=3,26.976161761229204,conv3,wasserstein,64
1,permutation_seed=3,10.383969222361081,conv3,wasserstein,64
0,permutation_seed=3,0.0,pooled,wasserstein,64
1,permutation_seed=3,0.0,pooled,wasserstein,64
0,permutation_seed=4,15.155652073525129,conv1,wasserstein,64
1,permutation_seed=4,8.58369617776347,conv1,wasserstein,64
0,permutation_seed=4,13.059478897090296,conv2,wasserstein,64
1,permutation_seed=4,13.90173370591279,conv2,wasserstein,64
0,permutation_seed=4,15.704589918255806,conv3,wasserstein,64
1,permutation_seed=4,11.47339357438398,conv3,wasserstein,64
0,permutation_seed=4,0.0,pooled,wasserstein,64
1,permutation_seed=4,0.0,pooled,wasserstein,64
0,permutation_seed=5,9.378536090254784,conv1,wasserstein,64
1,permutation_seed=5,9.211314401511792,conv1,wasserstein,64
0,permutation_seed=5,12.318246752023697,conv2,wasserstein,64
1,permutation_seed=5,13.089242854347598,conv2,wasserstein,64
0,permutation_seed=5,34.756952353626296,conv3,wasserstein,64
1,permutation_seed=5,12.848052266974111,conv3,wasserstein,64
0,permutation_seed=5,0.0,pooled,wasserstein,64
1,permutation_seed=5,0.0,pooled,wasserstein,64
0,permutation_seed=6,10.034349508583546,conv1,wasserstein,64
1,permutation_seed=6,11.211679423871349,conv1,wasserstein,64
0,permutation_seed=6,15.992548674345016,conv2,wasserstein,64
1,permutation_seed=6,12.396776275923134,conv2,wasserstein,64
0,permutation_seed=6,22.78263448178768,conv3,wasserstein,64
1,permutation_seed=6,10.196398826527501,conv3,wasserstein,64
0,permutation_seed=6,0.0,pooled,wasserstein,64
1,permutation_seed=6,0.0,pooled,wasserstein,64
0,permutation_seed=7,14.999376885592937,conv1,wasserstein,64
1,permutation_seed=7,11.628960764820011,conv1,wasserstein,64
0,permutation_seed=7,27.987503145111337,conv2,wasserstein,64
1,permutation_seed=7,11.808478245464917,conv2,wasserstein,64
0,permutation_seed=7,37.908970888651,conv3,wasserstein,64
1,permutation_seed=7,11.251479330893211,conv3,wasserstein,64
0,permutation_seed=7,0.0,pooled,wasserstein,64
1,permutation_seed=7,0.0,pooled,wasserstein,64
0,permutation_seed=8,12.159006856381893,conv1,wasserstein,64
1,permutation_seed=8,10.066358757781838,conv1,wasserstein,64
0,permutation_seed=8,29.760747152802836,conv2,wasserstein,64
1,permutation_seed=8,15.539732126993098,conv2,wasserstein,64
0,permutation_seed=8,19.607464835047722,conv3,wasserstein,64
1,permutation_seed=8,11.383237396900492,conv3,wasserstein,64
0,permutation_seed=8,0.0,pooled,wasserstein,64
1,permutation_seed=8,0.0,pooled,wasserstein,64
0,permutation_seed=9,12.333592792549938,conv1,wasserstein,64
1,permutation_seed=9,13.015922469428455,conv1,wasserstein,64
0,permutation_seed=9,11.951936051249504,conv2,wasserstein,64
1,permutation_seed=9,10.622751479732619,conv2,wasserstein,64
0,permutation_seed=9,34.18505545056174,conv3,wasserstein,64
1,permutation_seed=9,13.929803981504632,conv3,wasserstein,64
0,permutation_seed=9,0.0,pooled,wasserstein,64
1,permutation_seed=9,0.0,pooled,wasserstein,64
0,permutation_seed=10,16.13901436328888,conv1,wasserstein,64
1,permutation_seed=10,13.585593827361206,conv1,wasserstein,64
0,permutation_seed=10,11.150618970394135,conv2,wasserstein,64
1,permutation_seed=10,12.27982891462361,conv2,wasserstein,64
0,permutation_seed=10,29.442816093564034,conv3,wasserstein,64
1,permutation_seed=10,13.91404214753472,conv3,wasserstein,64
0,permutation_seed=10,0.0,pooled,wasserstein,64
1,permutation_seed=10,0.0,pooled,wasserstein,64
0,permutation_seed=11,8.020307697355747,conv1,wasserstein,64
1,permutation_seed=11,8.676460111214057,conv1,wasserstein,64
0,permutation_seed=11,14.749555987133752,conv2,wasserstein,64
1,permutation_seed=11,10.796409226237277,conv2,wasserstein,64
0,permutation_seed=11,15.98794599622488,conv3,wasserstein,64
1,permutation_seed=11,10.762113789418157,conv3,wasserstein,64
0,permutation_seed=11,0.0,pooled,wasserstein,64
1,permutation_seed=11,0.0,pooled,wasserstein,64
0,permutation_seed=12,10.860346160829067,conv1,wasserstein,64
1,permutation_seed=12,8.38015461252489,conv1,wasserstein,64
0,permutation_seed=12,11.20749589996381,conv2,wasserstein,64
1,permutation_seed=12,11.554848217583837,conv2,wasserstein,64
0,permutation_seed=12,24.664567832521055,conv3,wasserstein,64
1,permutation_seed=12,11.216478314279152,conv3,wasserstein,64
0,permutation_seed=12,0.0,pooled,wasserstein,64
1,permutation_seed=12,0.0,pooled,wasserstein,64
0,permutation_seed=13,12.250886847813025,conv1,wasserstein,64
1,permutation_seed=13,10.085893276645303,conv1,wasserstein,64
0,permutation_seed=13,11.828491061925888,conv2,wasserstein,64
1,permutation_seed=13,14.09971027611946,conv2,wasserstein,64
0,permutation_seed=13,24.23496848344803,conv3,wasserstein,64
1,permutation_seed=13,11.615976957118441,conv3,wasserstein,64
0,permutation_seed=13,0.0,pooled,wasserstein,64
1,permutation_seed=13,0.0,pooled,wasserstein,64
0,permutation_seed=14,6.786953695118427,conv1,wasserstein,64
1,permutation_seed=14,9.090847257706042,conv1,wasserstein,64
0,permutation_seed=14,14.22615584731102,conv2,wasserstein,64
1,permutation_seed=14,17.923146039402184,conv2,wasserstein,64
0,permutation_seed=14,33.203826159238815,conv3,wasserstein,64
1,permutation_seed=14,11.814342065030846,conv3,wasserstein,64
0,permutation_seed=14,0.0,pooled,wasserstein,64
1,permutation_seed=14,0.0,pooled,wasserstein,64
0,permutation_seed=15,14.150896519422531,conv1,wasserstein,64
1,permutation_seed=15,9.54797041894446,conv1,wasserstein,64
0,permutation_seed=15,15.428321719169617,conv2,wasserstein,64
1,permutation_seed=15,13.426404371515984,conv2,wasserstein,64
0,permutation_seed=15,16.982583731412888,conv3,wasserstein,64
1,permutation_seed=15,9.31392417888436,conv3,wasserstein,64
0,permutation_seed=15,0.0,pooled,wasserstein,64
1,permutation_seed=15,0.0,pooled,wasserstein,64
0,permutation_seed=16,11.040002144873142,conv1,wasserstein,64
1,permutation_seed=16,7.713479135847946,conv1,wasserstein,64
0,permutation_seed=16,13.994100802314852,conv2,wasserstein,64
1,permutation_seed=16,11.678807439882057,conv2,wasserstein,64
0,permutation_seed=16,36.30315848705585,conv3,wasserstein,64
1,permutation_seed=16,12.12101230865475,conv3,wasserstein,64
0,permutation_seed=16,0.0,pooled,wasserstein,64
1,permutation_seed=16,0.0,pooled,wasserstein,64
0,permutation_seed=17,8.710364162921906,conv1,wasserstein,64
1,permutation_seed=17,8.81286338540486,conv1,wasserstein,64
0,permutation_seed=17,18.335046472862423,conv2,wasserstein,64
1,permutation_seed=17,12.970257618359888,conv2,wasserstein,64
0,permutation_seed=17,41.921081725346625,conv3,wasserstein,64
1,permutation_seed=17,15.606409104821225,conv3,wasserstein,64
0,permutation_seed=17,0.0,pooled,wasserstein,64
1,permutation_seed=17,0.0,pooled,wasserstein,64
0,permutation_seed=18,8.982311517000198,conv1,wasserstein,64
1,permutation_seed=18,9.227947065340572,conv1,wasserstein,64
0,permutation_seed=18,15.836109571916225,conv2,wasserstein,64
1,permutation_seed=18,11.821444726926122,conv2,wasserstein,64
0,permutation_seed=18,27.418323129415512,conv3,wasserstein,64
1,permutation_seed=18,9.767566593382016,conv3,wasserstein,64
0,permutation_seed=18,0.0,pooled,wasserstein,64
1,permutation_seed=18,0.0,pooled,wasserstein,64
0,permutation_seed=19,13.502330176532269,conv1,wasserstein,64
1,permutation_seed=19,10.77681872503232,conv1,wasserstein,64
0,permutation_seed=19,24.751448159486586,conv2,wasserstein,64
1,permutation_seed=19,12.361126272495225,conv2,wasserstein,64
0,permutation_seed=19,32.481672398746014,conv3,wasserstein,64
1,permutation_seed=19,12.758337299412455,conv3,wasserstein,64
0,permutation_seed=19,0.0,pooled,wasserstein,64
1,permutation_seed=19,0.0,pooled,wasserstein,64
0,permutation_seed=20,8.44639103859663,conv1,wasserstein,64
1,permutation_seed=20,8.925544660151768,conv1,wasserstein,64
0,permutation_seed=20,11.149182556887558,conv2,wasserstein,64
1,permutation_seed=20,11.567718577785095,conv2,wasserstein,64
0,permutation_seed=20,24.67231445759535,conv3,wasserstein,64
1,permutation_seed=20,11.28165952516964,conv3,wasserstein,64
0,permutation_seed=20,0.0,pooled,wasserstein,64
1,permutation_seed=20,0.0,pooled,wasserstein,64
0,permutation_seed=21,8.947082459926605,conv1,wasserstein,64
1,permutation_seed=21,8.374255940807961,conv1,wasserstein,64
0,permutation_seed=21,11.187650261166977,conv2,wasserstein,64
1,permutation_seed=21,11.01266017425023,conv2,wasserstein,64
0,permutation_seed=21,39.332644522190094,conv3,wasserstein,64
1,permutation_seed=21,11.77940106696176,conv3,wasserstein,64
0,permutation_seed=21,0.0,pooled,wasserstein,64
1,permutation_seed=21,0.0,pooled,wasserstein,64
0,permutation_seed=22,10.055060058832169,conv1,wasserstein,64
1,permutation_seed=22,8.386044101787475,conv1,wasserstein,64
0,permutation_seed=22,22.379327836229663,conv2,wasserstein,64
1,permutation_seed=22,14.084097371002308,conv2,wasserstein,64
0,permutation_seed=22,34.572714151652036,conv3,wasserstein,64
1,permutation_seed=22,12.379190419998814,conv3,wasserstein,64
0,permutation_seed=22,0.0,pooled,wasserstein,64
1,permutation_seed=22,0.0,pooled,wasserstein,64
0,permutation_seed=23,6.7390988022089005,conv1,wasserstein,64
1,permutation_seed=23,8.334629769575905,conv1,wasserstein,64
0,permutation_seed=23,17.89657737314701,conv2,wasserstein,64
1,permutation_seed=23,12.679392176350955,conv2,wasserstein,64
0,permutation_seed=23,32.41348884999752,conv3,wasserstein,64
1,permutation_seed=23,10.746507944193803,conv3,wasserstein,64
0,permutation_seed=23,0.0,pooled,wasserstein,64
1,permutation_seed=23,0.0,pooled,wasserstein,64
0,permutation_seed=24,15.89133787905713,conv1,wasserstein,64
1,permutation_seed=24,9.089946138233836,conv1,wasserstein,64
0,permutation_seed=24,10.562067449092865,conv2,wasserstein,64
1,permutation_seed=24,11.207373011363725,conv2,wasserstein,64
0,permutation_seed=24,13.48687201594126,conv3,wasserstein,64
1,permutation_seed=24,12.34077339972882,conv3,wasserstein,64
0,permutation_seed=24,0.0,pooled,wasserstein,64
1,permutation_seed=24,0.0,pooled,wasserstein,64
0,permutation_seed=25,8.956544443964958,conv1,wasserstein,64
1,permutation_seed=25,7.280113599923667,conv1,wasserstein,64
0,permutation_seed=25,20.322404133375468,conv2,wasserstein,64
1,permutation_seed=25,13.785069806471235,conv2,wasserstein,64
0,permutation_seed=25,20.79360343205971,conv3,wasserstein,64
1,permutation_seed=25,9.33133359972043,conv3,wasserstein,64
0,permutation_seed=25,0.0,pooled,wasserstein,64
1,permutation_seed=25,0.0,pooled,wasserstein,64
0,permutation_seed=26,16.228335589170456,conv1,wasserstein,64
1,permutation_seed=26,8.033807730608032,conv1,wasserstein,64
0,permutation_seed=26,15.934278823435307,conv2,wasserstein,64
1,permutation_seed=26,12.976713073947721,conv2,wasserstein,64
0,permutation_seed=26,29.051782296826445,conv3,wasserstein,64
1,permutation_seed=26,12.414262659062105,conv3,wasserstein,64
0,permutation_seed=26,0.0,pooled,wasserstein,64
1,permutation_seed=26,0.0,pooled,wasserstein,64
0,permutation_seed=27,17.698026037450955,conv1,wasserstein,64
1,permutation_seed=27,9.015676619946786,conv1,wasserstein,64
0,permutation_seed=27,14.780736973429068,conv2,wasserstein,64
1,permutation_seed=27,14.921838574224006,conv2,wasserstein,64
0,permutation_seed=27,27.211896474293876,conv3,wasserstein,64
1,permutation_seed=27,10.320127984431904,conv3,wasserstein,64
0,permutation_seed=27,0.0,pooled,wasserstein,64
1,permutation_seed=27,0.0,pooled,wasserstein,64
0,permutation_seed=28,8.005550414323807,conv1,wasserstein,64
1,permutation_seed=28,8.592213841299664,conv1,wasserstein,64
0,permutation_seed=28,14.33052185177803,conv2,wasserstein,64
1,permutation_seed=28,12.334752122250963,conv2,wasserstein,64
0,permutation_seed=28,34.39235004782677,conv3,wasserstein,64
1,permutation_seed=28,12.9407781139893,conv3,wasserstein,64
0,permutation_seed=28,0.0,pooled,wasserstein,64
1,permutation_seed=28,0.0,pooled,wasserstein,64
0,permutation_seed=29,10.27069939446622,conv1,wasserstein,64
1,permutation_seed=29,8.794170862641701,conv1,wasserstein,64
0,permutation_seed=29,11.44114988297224,conv2,wasserstein,64
1,permutation_seed=29,13.520373433642463,conv2,wasserstein,64
0,permutation_seed=29,19.378226484242738,conv3,wasserstein,64
1,permutation_seed=29,9.96542520395104,conv3,wasserstein,64
0,permutation_seed=29,0.0,pooled,wasserstein,64
1,permutation_seed=29,0.0,pooled,wasserstein,64
0,adv_pgd_l2_eps=0.2,4.926487056538463,input,wasserstein,65
1,adv_pgd_l2_eps=0.2,2.9145975775402584,input,wasserstein,65
0,adv_pgd_l2_eps=0.2,10.451215601630421,conv1,wasserstein,65
1,adv_pgd_l2_eps=0.2,9.291303438797375,conv1,wasserstein,65
0,adv_pgd_l2_eps=0.2,22.683281997100735,conv2,wasserstein,65
1,adv_pgd_l2_eps=0.2,12.26619329514136,conv2,wasserstein,65
0,adv_pgd_l2_eps=0.2,24.334377737296705,conv3,wasserstein,65
1,adv_pgd_l2_eps=0.2,8.812511956692056,conv3,wasserstein,65
0,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,65
1,adv_pgd_l2_eps=0.2,0.0,pooled,wasserstein,65
0,adv_pgd_l2_eps=0.4,2.734699012711644,input,wasserstein,65
1,adv_pgd_l2_eps=0.4,2.3083102912333775,input,wasserstein,65
0,adv_pgd_l2_eps=0.4,16.80493797992837,conv1,wasserstein,65
1,adv_pgd_l2_eps=0.4,8.016011231292874,conv1,wasserstein,65
0,adv_pgd_l2_eps=0.4,18.31815529015007,conv2,wasserstein,65
1,adv_pgd_l2_eps=0.4,11.24620542881381,conv2,wasserstein,65
0,adv_pgd_l2_eps=0.4,27.958808608353138,conv3,wasserstein,65
1,adv_pgd_l2_eps=0.4,10.648698971743931,conv3,wasserstein,65
0,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,65
1,adv_pgd_l2_eps=0.4,0.0,pooled,wasserstein,65
0,adv_fgsm_l2_eps=0.2,2.2098707370460033,input,wasserstein,65
1,adv_fgsm_l2_eps=0.2,2.2827145790191716,input,wasserstein,65
0,adv_fgsm_l2_eps=0.2,10.14612416177988,conv1,wasserstein,65
1,adv_fgsm_l2_eps=0.2,10.19515487740215,conv1,wasserstein,65
0,adv_fgsm_l2_eps=0.2,18.15839308298561,conv2,wasserstein,65
1,adv_fgsm_l2_eps=0.2,13.303576827511847,conv2,wasserstein,65
0,adv_fgsm_l2_eps=0.2,24.83346228859914,conv3,wasserstein,65
1,adv_fgsm_l2_eps=0.2,13.015303667335042,conv3,wasserstein,65
0,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,65
1,adv_fgsm_l2_eps=0.2,0.0,pooled,wasserstein,65
0,adv_fgsm_l2_eps=0.4,3.7933928295969963,input,wasserstein,65
1,adv_fgsm_l2_eps=0.4,2.7465660732549813,input,wasserstein,65
0,adv_fgsm_l2_eps=0.4,10.941027181072513,conv1,wasserstein,65
1,adv_fgsm_l2_eps=0.4,9.981661257230538,conv1,wasserstein,65
0,adv_fgsm_l2_eps=0.4,19.553223409995397,conv2,wasserstein,65
1,adv_fgsm_l2_eps=0.4,16.372790435424967,conv2,wasserstein,65
0,adv_fgsm_l2_eps=0.4,27.69813188957608,conv3,wasserstein,65
1,adv_fgsm_l2_eps=0.4,11.531581346873109,conv3,wasserstein,65
0,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,65
1,adv_fgsm_l2_eps=0.4,0.0,pooled,wasserstein,65
0,adv_cw_l2_eps=0.2,2.886768251657486,input,wasserstein,65
1,adv_cw_l2_eps=0.2,2.5806205963465216,input,wasserstein,65
0,adv_cw_l2_eps=0.2,10.838032256811857,conv1,wasserstein,65
1,adv_cw_l2_eps=0.2,8.125086799821071,conv1,wasserstein,65
0,adv_cw_l2_eps=0.2,11.477456022627123,conv2,wasserstein,65
1,adv_cw_l2_eps=0.2,14.82445561407133,conv2,wasserstein,65
0,adv_cw_l2_eps=0.2,31.713519050767296,conv3,wasserstein,65
1,adv_cw_l2_eps=0.2,12.286795153285013,conv3,wasserstein,65
0,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,65
1,adv_cw_l2_eps=0.2,0.0,pooled,wasserstein,65
0,adv_cw_l2_eps=0.4,3.028075024485588,input,wasserstein,65
1,adv_cw_l2_eps=0.4,2.692974603856003,input,wasserstein,65
