dataset,dataset_key,model,data_type,method,epsilon,trial_id,roc_auc,pr_auc,fpr_at_tpr95,accuracy,f1,precision,recall,config,source_file
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.2,trial_000005,1.0,1.0,0.0,0.8879668049792531,0.0689655172413793,0.03571428571428571,1.0,baseline/base_torus_one_hole_e_0.2,out/torus_one_hole/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000005/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.2,trial_000006,1.0,1.0,0.0,0.941908713692946,0.125,0.06666666666666667,1.0,baseline/base_torus_one_hole_e_0.2,out/torus_one_hole/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000006/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.2,trial_000007,1.0,1.0,0.0,0.9626556016597511,0.18181818181818182,0.1,1.0,baseline/base_torus_one_hole_e_0.2,out/torus_one_hole/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000007/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.2,trial_000008,1.0,1.0,0.0,0.8838174273858921,0.06666666666666667,0.034482758620689655,1.0,baseline/base_torus_one_hole_e_0.2,out/torus_one_hole/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000008/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.2,trial_000009,1.0,1.0,0.0,0.8091286307053942,0.04166666666666667,0.02127659574468085,1.0,baseline/base_torus_one_hole_e_0.2,out/torus_one_hole/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000009/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.2,trial_000010,1.0,1.0,0.0,0.8962655601659751,0.07407407407407407,0.038461538461538464,1.0,baseline/base_torus_one_hole_e_0.2,out/torus_one_hole/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000010/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000001,0.6430555555555556,0.049271629062603475,0.8875,0.8495934959349594,0.05128205128205128,0.030303030303030304,0.16666666666666666,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000001/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000002,0.73125,0.14087724446091754,0.7666666666666667,0.975609756097561,0.25,0.5,0.16666666666666666,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000002/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000003,0.6930555555555556,0.08647515046969076,0.9708333333333333,0.8699186991869918,0.15789473684210525,0.09375,0.5,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000003/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000004,0.7770833333333333,0.15667332367737227,0.6791666666666667,0.7926829268292683,0.10526315789473684,0.058823529411764705,0.5,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000004/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000005,0.5131944444444443,0.2035328855651542,0.9291666666666667,0.8943089430894309,0.13333333333333333,0.08333333333333333,0.3333333333333333,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000005/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000006,0.5993055555555555,0.11903236781530607,0.8083333333333333,0.9471544715447154,0.13333333333333333,0.1111111111111111,0.16666666666666666,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000006/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000007,0.6805555555555556,0.12580514579414487,0.7291666666666666,0.8739837398373984,0.1142857142857143,0.06896551724137931,0.3333333333333333,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000007/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000008,0.5756944444444445,0.2195544755595064,0.9291666666666667,0.8373983739837398,0.09090909090909091,0.05263157894736842,0.3333333333333333,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000008/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000009,0.48125,0.20018600470506095,0.9375,0.8089430894308943,0.0784313725490196,0.044444444444444446,0.3333333333333333,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000009/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,topology,0.3,trial_000010,0.5743055555555556,0.10537504567008894,0.9125,0.7926829268292683,0.07272727272727272,0.04081632653061224,0.3333333333333333,base_torus_one_hole_e_0.3_copy,out/torus_one_hole/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000010/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000001,0.9972222222222222,0.8972222222222221,0.008333333333333333,0.8211382113821138,0.21428571428571425,0.12,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000001/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000002,0.9986111111111111,0.9484126984126984,0.004166666666666667,0.991869918699187,0.8571428571428571,0.75,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000002/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000003,1.0,1.0,0.0,0.9308943089430894,0.41379310344827586,0.2608695652173913,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000003/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000004,0.9965277777777778,0.8773809523809524,0.008333333333333333,0.8130081300813008,0.20689655172413793,0.11538461538461539,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000004/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000005,0.9958333333333333,0.85515873015873,0.008333333333333333,0.8902439024390244,0.3076923076923077,0.18181818181818182,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000005/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000006,0.9972222222222222,0.8972222222222221,0.008333333333333333,0.9796747967479674,0.7058823529411764,0.5454545454545454,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000006/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000007,0.9979166666666667,0.9305555555555556,0.008333333333333333,0.8617886178861789,0.2608695652173913,0.15,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000007/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000008,0.9993055555555556,0.976190476190476,0.004166666666666667,0.8373983739837398,0.23076923076923078,0.13043478260869565,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000008/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000009,0.9979166666666667,0.9150793650793649,0.004166666666666667,0.8414634146341463,0.23529411764705882,0.13333333333333333,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000009/metrics/metrics.json
Torus (1 hole),torus_one_hole,MLP,Synthetic,baseline,0.3,trial_000010,0.9965277777777778,0.8773809523809524,0.008333333333333333,0.8373983739837398,0.23076923076923078,0.13043478260869565,1.0,baseline/base_torus_one_hole_e_0.3_copy,out/torus_one_hole/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000010/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000001,0.8916666666666666,0.037037037037037035,0.10833333333333334,0.8049792531120332,0.04081632653061225,0.020833333333333332,1.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000001/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000002,0.9333333333333333,0.058823529411764705,0.06666666666666667,0.991701244813278,0.0,0.0,0.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000002/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000003,0.8125,0.021739130434782608,0.1875,0.8921161825726142,0.0,0.0,0.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000003/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000004,0.9333333333333333,0.058823529411764705,0.06666666666666667,0.8340248962655602,0.047619047619047616,0.024390243902439025,1.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000004/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000005,0.9208333333333334,0.05,0.07916666666666666,0.9377593360995851,0.0,0.0,0.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000005/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000006,0.9166666666666666,0.047619047619047616,0.08333333333333333,0.9585062240663901,0.0,0.0,0.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000006/metrics/metrics.json
Torus (2 holes),torus_two_holes,MLP,Synthetic,topology,0.1,trial_000007,0.9416666666666667,0.06666666666666667,0.058333333333333334,0.8755186721991701,0.0625,0.03225806451612903,1.0,base_torus_one_hole_e_0.1,out/torus_two_holes/base_torus_one_hole_e_0.1/runs/trials/trial_000007/metrics/metrics.json
