betti,condition,count,layer,max_persistence,mean_persistence,sample_id,total_persistence
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,30,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,30,0.0
H0,adv_l2_eps=0.4,199.0,input,0.3749890625476837,0.17067853562140733,30,33.96502858866006
H1,adv_l2_eps=0.4,72.0,input,0.2323201596736908,0.06232238136645821,30,4.487211458384991
H0,adv_l2_eps=0.4,199.0,fc1,0.5289132595062256,0.22860085116184536,30,45.49156938120723
H1,adv_l2_eps=0.4,69.0,fc1,0.44920164346694946,0.0849517916423687,30,5.8616736233234406
H0,adv_l2_eps=0.4,199.0,fc2,0.7171636819839478,0.27361338864543927,30,54.44906434044242
H1,adv_l2_eps=0.4,52.0,fc2,0.6007126569747925,0.12193137034773827,30,6.34043125808239
H0,adv_l2_eps=0.4,199.0,fc3,1.2968155145645142,0.3619899014619427,30,72.0359903909266
H1,adv_l2_eps=0.4,45.0,fc3,0.5136809349060059,0.09025892946455213,30,4.061651825904846
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,30,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,30,0.0
H0,adv_linf_eps=0.2,199.0,input,0.9217237830162048,0.4100104370833042,31,81.59207697957754
H1,adv_linf_eps=0.2,69.0,input,1.3230813145637512,0.18566271965054498,31,12.810727655887604
H0,adv_linf_eps=0.2,199.0,fc1,1.3291435241699219,0.621102157025481,31,123.59932924807072
H1,adv_linf_eps=0.2,75.0,fc1,1.0371427536010742,0.23688499689102172,31,17.76637476682663
H0,adv_linf_eps=0.2,199.0,fc2,1.8488097190856934,0.8005369077974828,31,159.30684465169907
H1,adv_linf_eps=0.2,74.0,fc2,1.4133148193359375,0.2653677729335991,31,19.637215197086334
H0,adv_linf_eps=0.2,199.0,fc3,2.9222934246063232,1.2877506061115456,31,256.2623706161976
H1,adv_linf_eps=0.2,60.0,fc3,3.662625789642334,0.5517057011524836,31,33.10234206914902
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,31,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,31,0.0
H0,adv_linf_eps=0.4,199.0,input,0.9217237830162048,0.4100104370833042,31,81.59207697957754
H1,adv_linf_eps=0.4,69.0,input,1.3230813145637512,0.18566271965054498,31,12.810727655887604
H0,adv_linf_eps=0.4,199.0,fc1,1.3291435241699219,0.621102157025481,31,123.59932924807072
H1,adv_linf_eps=0.4,75.0,fc1,1.0371427536010742,0.23688499689102172,31,17.76637476682663
H0,adv_linf_eps=0.4,199.0,fc2,1.8488097190856934,0.8005369077974828,31,159.30684465169907
H1,adv_linf_eps=0.4,74.0,fc2,1.4133148193359375,0.2653677729335991,31,19.637215197086334
H0,adv_linf_eps=0.4,199.0,fc3,2.9222934246063232,1.2877506061115456,31,256.2623706161976
H1,adv_linf_eps=0.4,60.0,fc3,3.662625789642334,0.5517057011524836,31,33.10234206914902
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,31,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,31,0.0
H0,adv_l2_eps=0.2,199.0,input,0.9217237830162048,0.4100104370833042,31,81.59207697957754
H1,adv_l2_eps=0.2,69.0,input,1.3230813145637512,0.18566271965054498,31,12.810727655887604
H0,adv_l2_eps=0.2,199.0,fc1,1.3291435241699219,0.621102157025481,31,123.59932924807072
H1,adv_l2_eps=0.2,75.0,fc1,1.0371427536010742,0.23688499689102172,31,17.76637476682663
H0,adv_l2_eps=0.2,199.0,fc2,1.8488097190856934,0.8005369077974828,31,159.30684465169907
H1,adv_l2_eps=0.2,74.0,fc2,1.4133148193359375,0.2653677729335991,31,19.637215197086334
H0,adv_l2_eps=0.2,199.0,fc3,2.9222934246063232,1.2877506061115456,31,256.2623706161976
H1,adv_l2_eps=0.2,60.0,fc3,3.662625789642334,0.5517057011524836,31,33.10234206914902
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,31,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,31,0.0
H0,adv_l2_eps=0.4,199.0,input,0.9217237830162048,0.4100104370833042,31,81.59207697957754
H1,adv_l2_eps=0.4,69.0,input,1.3230813145637512,0.18566271965054498,31,12.810727655887604
H0,adv_l2_eps=0.4,199.0,fc1,1.3291435241699219,0.621102157025481,31,123.59932924807072
H1,adv_l2_eps=0.4,75.0,fc1,1.0371427536010742,0.23688499689102172,31,17.76637476682663
H0,adv_l2_eps=0.4,199.0,fc2,1.8488097190856934,0.8005369077974828,31,159.30684465169907
H1,adv_l2_eps=0.4,74.0,fc2,1.4133148193359375,0.2653677729335991,31,19.637215197086334
H0,adv_l2_eps=0.4,199.0,fc3,2.9222934246063232,1.2877506061115456,31,256.2623706161976
H1,adv_l2_eps=0.4,60.0,fc3,3.662625789642334,0.5517057011524836,31,33.10234206914902
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,31,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,31,0.0
H0,adv_linf_eps=0.2,199.0,input,0.8280134201049805,0.4167182545116798,32,82.92693264782429
H1,adv_linf_eps=0.2,79.0,input,1.0972041487693787,0.17666024610966066,32,13.956159442663193
H0,adv_linf_eps=0.2,199.0,fc1,1.401260495185852,0.6128989566660407,32,121.96689237654209
H1,adv_linf_eps=0.2,75.0,fc1,1.5303286910057068,0.2235251037279765,32,16.764382779598236
H0,adv_linf_eps=0.2,199.0,fc2,2.0272676944732666,0.8292447849733746,32,165.01971220970154
H1,adv_linf_eps=0.2,76.0,fc2,1.6033542156219482,0.3051887146736446,32,23.19434231519699
H0,adv_linf_eps=0.2,199.0,fc3,3.1903164386749268,1.2720119828105572,32,253.13038457930088
H1,adv_linf_eps=0.2,62.0,fc3,2.7258965969085693,0.5207261308546989,32,32.28502011299133
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,32,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,32,0.0
H0,adv_linf_eps=0.4,199.0,input,0.8280134201049805,0.4167182545116798,32,82.92693264782429
H1,adv_linf_eps=0.4,79.0,input,1.0972041487693787,0.17666024610966066,32,13.956159442663193
H0,adv_linf_eps=0.4,199.0,fc1,1.401260495185852,0.6128989566660407,32,121.96689237654209
H1,adv_linf_eps=0.4,75.0,fc1,1.5303286910057068,0.2235251037279765,32,16.764382779598236
H0,adv_linf_eps=0.4,199.0,fc2,2.0272676944732666,0.8292447849733746,32,165.01971220970154
H1,adv_linf_eps=0.4,76.0,fc2,1.6033542156219482,0.3051887146736446,32,23.19434231519699
H0,adv_linf_eps=0.4,199.0,fc3,3.1903164386749268,1.2720119828105572,32,253.13038457930088
H1,adv_linf_eps=0.4,62.0,fc3,2.7258965969085693,0.5207261308546989,32,32.28502011299133
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,32,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,32,0.0
H0,adv_l2_eps=0.2,199.0,input,0.8280134201049805,0.4167182545116798,32,82.92693264782429
H1,adv_l2_eps=0.2,79.0,input,1.0972041487693787,0.17666024610966066,32,13.956159442663193
H0,adv_l2_eps=0.2,199.0,fc1,1.401260495185852,0.6128989566660407,32,121.96689237654209
H1,adv_l2_eps=0.2,75.0,fc1,1.5303286910057068,0.2235251037279765,32,16.764382779598236
H0,adv_l2_eps=0.2,199.0,fc2,2.0272676944732666,0.8292447849733746,32,165.01971220970154
H1,adv_l2_eps=0.2,76.0,fc2,1.6033542156219482,0.3051887146736446,32,23.19434231519699
H0,adv_l2_eps=0.2,199.0,fc3,3.1903164386749268,1.2720119828105572,32,253.13038457930088
H1,adv_l2_eps=0.2,62.0,fc3,2.7258965969085693,0.5207261308546989,32,32.28502011299133
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,32,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,32,0.0
H0,adv_l2_eps=0.4,199.0,input,0.8280134201049805,0.4167182545116798,32,82.92693264782429
H1,adv_l2_eps=0.4,79.0,input,1.0972041487693787,0.17666024610966066,32,13.956159442663193
H0,adv_l2_eps=0.4,199.0,fc1,1.401260495185852,0.6128989566660407,32,121.96689237654209
H1,adv_l2_eps=0.4,75.0,fc1,1.5303286910057068,0.2235251037279765,32,16.764382779598236
H0,adv_l2_eps=0.4,199.0,fc2,2.0272676944732666,0.8292447849733746,32,165.01971220970154
H1,adv_l2_eps=0.4,76.0,fc2,1.6033542156219482,0.3051887146736446,32,23.19434231519699
H0,adv_l2_eps=0.4,199.0,fc3,3.1903164386749268,1.2720119828105572,32,253.13038457930088
H1,adv_l2_eps=0.4,62.0,fc3,2.7258965969085693,0.5207261308546989,32,32.28502011299133
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,32,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,32,0.0
H0,adv_linf_eps=0.2,199.0,input,0.3966498076915741,0.16607040028794476,33,33.04800965730101
H1,adv_linf_eps=0.2,55.0,input,0.3323901295661926,0.07306585196744311,33,4.018621858209372
H0,adv_linf_eps=0.2,199.0,fc1,0.5123533010482788,0.22407504085956806,33,44.590933131054044
H1,adv_linf_eps=0.2,64.0,fc1,0.5132341384887695,0.08858403586782515,33,5.66937829554081
H0,adv_linf_eps=0.2,199.0,fc2,0.7359125018119812,0.27532757702634564,33,54.79018782824278
H1,adv_linf_eps=0.2,51.0,fc2,0.5615571737289429,0.14137477237804263,33,7.210113391280174
H0,adv_linf_eps=0.2,199.0,fc3,1.1908156871795654,0.36654999708972086,33,72.94344942085445
H1,adv_linf_eps=0.2,52.0,fc3,0.7790495157241821,0.10051696231732002,33,5.226882040500641
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,33,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,33,0.0
H0,adv_linf_eps=0.4,199.0,input,0.3966498076915741,0.16607040028794476,33,33.04800965730101
H1,adv_linf_eps=0.4,55.0,input,0.3323901295661926,0.07306585196744311,33,4.018621858209372
H0,adv_linf_eps=0.4,199.0,fc1,0.5123533010482788,0.22407504085956806,33,44.590933131054044
H1,adv_linf_eps=0.4,64.0,fc1,0.5132341384887695,0.08858403586782515,33,5.66937829554081
H0,adv_linf_eps=0.4,199.0,fc2,0.7359125018119812,0.27532757702634564,33,54.79018782824278
H1,adv_linf_eps=0.4,51.0,fc2,0.5615571737289429,0.14137477237804263,33,7.210113391280174
H0,adv_linf_eps=0.4,199.0,fc3,1.1908156871795654,0.36654999708972086,33,72.94344942085445
H1,adv_linf_eps=0.4,52.0,fc3,0.7790495157241821,0.10051696231732002,33,5.226882040500641
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,33,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,33,0.0
H0,adv_l2_eps=0.2,199.0,input,0.3966498076915741,0.16607040028794476,33,33.04800965730101
H1,adv_l2_eps=0.2,55.0,input,0.3323901295661926,0.07306585196744311,33,4.018621858209372
H0,adv_l2_eps=0.2,199.0,fc1,0.5123533010482788,0.22407504085956806,33,44.590933131054044
H1,adv_l2_eps=0.2,64.0,fc1,0.5132341384887695,0.08858403586782515,33,5.66937829554081
H0,adv_l2_eps=0.2,199.0,fc2,0.7359125018119812,0.27532757702634564,33,54.79018782824278
H1,adv_l2_eps=0.2,51.0,fc2,0.5615571737289429,0.14137477237804263,33,7.210113391280174
H0,adv_l2_eps=0.2,199.0,fc3,1.1908156871795654,0.36654999708972086,33,72.94344942085445
H1,adv_l2_eps=0.2,52.0,fc3,0.7790495157241821,0.10051696231732002,33,5.226882040500641
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,33,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,33,0.0
H0,adv_l2_eps=0.4,199.0,input,0.3966498076915741,0.16607040028794476,33,33.04800965730101
H1,adv_l2_eps=0.4,55.0,input,0.3323901295661926,0.07306585196744311,33,4.018621858209372
H0,adv_l2_eps=0.4,199.0,fc1,0.5123533010482788,0.22407504085956806,33,44.590933131054044
H1,adv_l2_eps=0.4,64.0,fc1,0.5132341384887695,0.08858403586782515,33,5.66937829554081
H0,adv_l2_eps=0.4,199.0,fc2,0.7359125018119812,0.27532757702634564,33,54.79018782824278
H1,adv_l2_eps=0.4,51.0,fc2,0.5615571737289429,0.14137477237804263,33,7.210113391280174
H0,adv_l2_eps=0.4,199.0,fc3,1.1908156871795654,0.36654999708972086,33,72.94344942085445
H1,adv_l2_eps=0.4,52.0,fc3,0.7790495157241821,0.10051696231732002,33,5.226882040500641
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,33,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,33,0.0
H0,adv_linf_eps=0.2,199.0,input,0.8312949538230896,0.4387474530306294,34,87.31074315309525
H1,adv_linf_eps=0.2,85.0,input,1.1143079996109009,0.18262400416766897,34,15.523040354251862
H0,adv_linf_eps=0.2,199.0,fc1,1.1550437211990356,0.6372381111784796,34,126.81038412451744
H1,adv_linf_eps=0.2,82.0,fc1,1.2825173139572144,0.2326375976568315,34,19.076283007860184
H0,adv_linf_eps=0.2,199.0,fc2,1.934759259223938,0.8410477248867553,34,167.3684972524643
H1,adv_linf_eps=0.2,77.0,fc2,1.2564806938171387,0.2834207485248516,34,21.823397636413574
H0,adv_linf_eps=0.2,199.0,fc3,3.3798234462738037,1.2958578542249286,34,257.8757129907608
H1,adv_linf_eps=0.2,64.0,fc3,2.566261053085327,0.4347310522571206,34,27.82278734445572
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,34,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,34,0.0
H0,adv_linf_eps=0.4,199.0,input,0.8312949538230896,0.4387474530306294,34,87.31074315309525
H1,adv_linf_eps=0.4,85.0,input,1.1143079996109009,0.18262400416766897,34,15.523040354251862
H0,adv_linf_eps=0.4,199.0,fc1,1.1550437211990356,0.6372381111784796,34,126.81038412451744
H1,adv_linf_eps=0.4,82.0,fc1,1.2825173139572144,0.2326375976568315,34,19.076283007860184
H0,adv_linf_eps=0.4,199.0,fc2,1.934759259223938,0.8410477248867553,34,167.3684972524643
H1,adv_linf_eps=0.4,77.0,fc2,1.2564806938171387,0.2834207485248516,34,21.823397636413574
H0,adv_linf_eps=0.4,199.0,fc3,3.3798234462738037,1.2958578542249286,34,257.8757129907608
H1,adv_linf_eps=0.4,64.0,fc3,2.566261053085327,0.4347310522571206,34,27.82278734445572
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,34,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,34,0.0
H0,adv_l2_eps=0.2,199.0,input,0.8312949538230896,0.4387474530306294,34,87.31074315309525
H1,adv_l2_eps=0.2,85.0,input,1.1143079996109009,0.18262400416766897,34,15.523040354251862
H0,adv_l2_eps=0.2,199.0,fc1,1.1550437211990356,0.6372381111784796,34,126.81038412451744
H1,adv_l2_eps=0.2,82.0,fc1,1.2825173139572144,0.2326375976568315,34,19.076283007860184
H0,adv_l2_eps=0.2,199.0,fc2,1.934759259223938,0.8410477248867553,34,167.3684972524643
H1,adv_l2_eps=0.2,77.0,fc2,1.2564806938171387,0.2834207485248516,34,21.823397636413574
H0,adv_l2_eps=0.2,199.0,fc3,3.3798234462738037,1.2958578542249286,34,257.8757129907608
H1,adv_l2_eps=0.2,64.0,fc3,2.566261053085327,0.4347310522571206,34,27.82278734445572
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,34,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,34,0.0
H0,adv_l2_eps=0.4,199.0,input,0.8312949538230896,0.4387474530306294,34,87.31074315309525
H1,adv_l2_eps=0.4,85.0,input,1.1143079996109009,0.18262400416766897,34,15.523040354251862
H0,adv_l2_eps=0.4,199.0,fc1,1.1550437211990356,0.6372381111784796,34,126.81038412451744
H1,adv_l2_eps=0.4,82.0,fc1,1.2825173139572144,0.2326375976568315,34,19.076283007860184
H0,adv_l2_eps=0.4,199.0,fc2,1.934759259223938,0.8410477248867553,34,167.3684972524643
H1,adv_l2_eps=0.4,77.0,fc2,1.2564806938171387,0.2834207485248516,34,21.823397636413574
H0,adv_l2_eps=0.4,199.0,fc3,3.3798234462738037,1.2958578542249286,34,257.8757129907608
H1,adv_l2_eps=0.4,64.0,fc3,2.566261053085327,0.4347310522571206,34,27.82278734445572
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,34,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,34,0.0
H0,adv_linf_eps=0.2,199.0,input,0.13261070847511292,0.04378408259108438,35,8.713032435625792
H1,adv_linf_eps=0.2,10.0,input,1.521197721362114,0.1559925727546215,35,1.559925727546215
H0,adv_linf_eps=0.2,199.0,fc1,0.1486661285161972,0.05912069976095803,35,11.765019252430648
H1,adv_linf_eps=0.2,12.0,fc1,1.4392179548740387,0.1258961365868648,35,1.5107536390423775
H0,adv_linf_eps=0.2,199.0,fc2,0.203162282705307,0.06748350767942904,35,13.429218028206378
H1,adv_linf_eps=0.2,11.0,fc2,1.2021414041519165,0.11683018641038374,35,1.2851320505142212
H0,adv_linf_eps=0.2,199.0,fc3,0.2798522412776947,0.08468474279714738,35,16.85226381663233
H1,adv_linf_eps=0.2,19.0,fc3,0.7949059903621674,0.05280066810940441,35,1.0032126940786839
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,35,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,35,0.0
H0,adv_linf_eps=0.4,199.0,input,0.13261070847511292,0.04378408259108438,35,8.713032435625792
H1,adv_linf_eps=0.4,10.0,input,1.521197721362114,0.1559925727546215,35,1.559925727546215
H0,adv_linf_eps=0.4,199.0,fc1,0.1486661285161972,0.05912069976095803,35,11.765019252430648
H1,adv_linf_eps=0.4,12.0,fc1,1.4392179548740387,0.1258961365868648,35,1.5107536390423775
H0,adv_linf_eps=0.4,199.0,fc2,0.203162282705307,0.06748350767942904,35,13.429218028206378
H1,adv_linf_eps=0.4,11.0,fc2,1.2021414041519165,0.11683018641038374,35,1.2851320505142212
H0,adv_linf_eps=0.4,199.0,fc3,0.2798522412776947,0.08468474279714738,35,16.85226381663233
H1,adv_linf_eps=0.4,19.0,fc3,0.7949059903621674,0.05280066810940441,35,1.0032126940786839
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,35,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,35,0.0
H0,adv_l2_eps=0.2,199.0,input,0.13261070847511292,0.04378408259108438,35,8.713032435625792
H1,adv_l2_eps=0.2,10.0,input,1.521197721362114,0.1559925727546215,35,1.559925727546215
H0,adv_l2_eps=0.2,199.0,fc1,0.1486661285161972,0.05912069976095803,35,11.765019252430648
H1,adv_l2_eps=0.2,12.0,fc1,1.4392179548740387,0.1258961365868648,35,1.5107536390423775
H0,adv_l2_eps=0.2,199.0,fc2,0.203162282705307,0.06748350767942904,35,13.429218028206378
H1,adv_l2_eps=0.2,11.0,fc2,1.2021414041519165,0.11683018641038374,35,1.2851320505142212
H0,adv_l2_eps=0.2,199.0,fc3,0.2798522412776947,0.08468474279714738,35,16.85226381663233
H1,adv_l2_eps=0.2,19.0,fc3,0.7949059903621674,0.05280066810940441,35,1.0032126940786839
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,35,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,35,0.0
H0,adv_l2_eps=0.4,199.0,input,0.13261070847511292,0.04378408259108438,35,8.713032435625792
H1,adv_l2_eps=0.4,10.0,input,1.521197721362114,0.1559925727546215,35,1.559925727546215
H0,adv_l2_eps=0.4,199.0,fc1,0.1486661285161972,0.05912069976095803,35,11.765019252430648
H1,adv_l2_eps=0.4,12.0,fc1,1.4392179548740387,0.1258961365868648,35,1.5107536390423775
H0,adv_l2_eps=0.4,199.0,fc2,0.203162282705307,0.06748350767942904,35,13.429218028206378
H1,adv_l2_eps=0.4,11.0,fc2,1.2021414041519165,0.11683018641038374,35,1.2851320505142212
H0,adv_l2_eps=0.4,199.0,fc3,0.2798522412776947,0.08468474279714738,35,16.85226381663233
H1,adv_l2_eps=0.4,19.0,fc3,0.7949059903621674,0.05280066810940441,35,1.0032126940786839
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,35,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,35,0.0
H0,adv_linf_eps=0.2,199.0,input,0.15903739631175995,0.044777312829631884,36,8.910685253096744
H1,adv_linf_eps=0.2,8.0,input,1.487767070531845,0.19065677793696523,36,1.5252542234957218
H0,adv_linf_eps=0.2,199.0,fc1,0.2050381600856781,0.05899528669305707,36,11.740062051918358
H1,adv_linf_eps=0.2,12.0,fc1,1.3951759338378906,0.12382696568965912,36,1.4859235882759094
H0,adv_linf_eps=0.2,199.0,fc2,0.1945512741804123,0.07013549466837365,36,13.956963439006358
H1,adv_linf_eps=0.2,16.0,fc2,1.2593687772750854,0.08851068234071136,36,1.4161709174513817
H0,adv_linf_eps=0.2,199.0,fc3,0.3471616804599762,0.08536476550399134,36,16.987588335294276
H1,adv_linf_eps=0.2,20.0,fc3,0.739179402589798,0.04973412621766329,36,0.9946825243532658
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,36,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,36,0.0
H0,adv_linf_eps=0.4,199.0,input,0.15903739631175995,0.044777312829631884,36,8.910685253096744
H1,adv_linf_eps=0.4,8.0,input,1.487767070531845,0.19065677793696523,36,1.5252542234957218
H0,adv_linf_eps=0.4,199.0,fc1,0.2050381600856781,0.05899528669305707,36,11.740062051918358
H1,adv_linf_eps=0.4,12.0,fc1,1.3951759338378906,0.12382696568965912,36,1.4859235882759094
H0,adv_linf_eps=0.4,199.0,fc2,0.1945512741804123,0.07013549466837365,36,13.956963439006358
H1,adv_linf_eps=0.4,16.0,fc2,1.2593687772750854,0.08851068234071136,36,1.4161709174513817
H0,adv_linf_eps=0.4,199.0,fc3,0.3471616804599762,0.08536476550399134,36,16.987588335294276
H1,adv_linf_eps=0.4,20.0,fc3,0.739179402589798,0.04973412621766329,36,0.9946825243532658
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,36,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,36,0.0
H0,adv_l2_eps=0.2,199.0,input,0.15903739631175995,0.044777312829631884,36,8.910685253096744
H1,adv_l2_eps=0.2,8.0,input,1.487767070531845,0.19065677793696523,36,1.5252542234957218
H0,adv_l2_eps=0.2,199.0,fc1,0.2050381600856781,0.05899528669305707,36,11.740062051918358
H1,adv_l2_eps=0.2,12.0,fc1,1.3951759338378906,0.12382696568965912,36,1.4859235882759094
H0,adv_l2_eps=0.2,199.0,fc2,0.1945512741804123,0.07013549466837365,36,13.956963439006358
H1,adv_l2_eps=0.2,16.0,fc2,1.2593687772750854,0.08851068234071136,36,1.4161709174513817
H0,adv_l2_eps=0.2,199.0,fc3,0.3471616804599762,0.08536476550399134,36,16.987588335294276
H1,adv_l2_eps=0.2,20.0,fc3,0.739179402589798,0.04973412621766329,36,0.9946825243532658
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,36,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,36,0.0
H0,adv_l2_eps=0.4,199.0,input,0.15903739631175995,0.044777312829631884,36,8.910685253096744
H1,adv_l2_eps=0.4,8.0,input,1.487767070531845,0.19065677793696523,36,1.5252542234957218
H0,adv_l2_eps=0.4,199.0,fc1,0.2050381600856781,0.05899528669305707,36,11.740062051918358
H1,adv_l2_eps=0.4,12.0,fc1,1.3951759338378906,0.12382696568965912,36,1.4859235882759094
H0,adv_l2_eps=0.4,199.0,fc2,0.1945512741804123,0.07013549466837365,36,13.956963439006358
H1,adv_l2_eps=0.4,16.0,fc2,1.2593687772750854,0.08851068234071136,36,1.4161709174513817
H0,adv_l2_eps=0.4,199.0,fc3,0.3471616804599762,0.08536476550399134,36,16.987588335294276
H1,adv_l2_eps=0.4,20.0,fc3,0.739179402589798,0.04973412621766329,36,0.9946825243532658
H0,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,36,0.0
H1,adv_l2_eps=0.4,0.0,pooled,0.0,0.0,36,0.0
H0,adv_linf_eps=0.2,199.0,input,0.9517576098442078,0.42906561239280894,37,85.38405686616898
H1,adv_linf_eps=0.2,82.0,input,1.2259276509284973,0.16017784032879806,37,13.134582906961441
H0,adv_linf_eps=0.2,199.0,fc1,1.3030920028686523,0.6398383074220101,37,127.32782317698002
H1,adv_linf_eps=0.2,81.0,fc1,1.3284400701522827,0.218402561582165,37,17.690607488155365
H0,adv_linf_eps=0.2,199.0,fc2,2.0112457275390625,0.8284535729256107,37,164.86226101219654
H1,adv_linf_eps=0.2,74.0,fc2,1.4308830499649048,0.3287874750188879,37,24.330273151397705
H0,adv_linf_eps=0.2,199.0,fc3,3.3432679176330566,1.2739235336457067,37,253.5107831954956
H1,adv_linf_eps=0.2,59.0,fc3,1.8706741333007812,0.5138602580054331,37,30.317755222320557
H0,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,37,0.0
H1,adv_linf_eps=0.2,0.0,pooled,0.0,0.0,37,0.0
H0,adv_linf_eps=0.4,199.0,input,0.9517576098442078,0.42906561239280894,37,85.38405686616898
H1,adv_linf_eps=0.4,82.0,input,1.2259276509284973,0.16017784032879806,37,13.134582906961441
H0,adv_linf_eps=0.4,199.0,fc1,1.3030920028686523,0.6398383074220101,37,127.32782317698002
H1,adv_linf_eps=0.4,81.0,fc1,1.3284400701522827,0.218402561582165,37,17.690607488155365
H0,adv_linf_eps=0.4,199.0,fc2,2.0112457275390625,0.8284535729256107,37,164.86226101219654
H1,adv_linf_eps=0.4,74.0,fc2,1.4308830499649048,0.3287874750188879,37,24.330273151397705
H0,adv_linf_eps=0.4,199.0,fc3,3.3432679176330566,1.2739235336457067,37,253.5107831954956
H1,adv_linf_eps=0.4,59.0,fc3,1.8706741333007812,0.5138602580054331,37,30.317755222320557
H0,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,37,0.0
H1,adv_linf_eps=0.4,0.0,pooled,0.0,0.0,37,0.0
H0,adv_l2_eps=0.2,199.0,input,0.9517576098442078,0.42906561239280894,37,85.38405686616898
H1,adv_l2_eps=0.2,82.0,input,1.2259276509284973,0.16017784032879806,37,13.134582906961441
H0,adv_l2_eps=0.2,199.0,fc1,1.3030920028686523,0.6398383074220101,37,127.32782317698002
H1,adv_l2_eps=0.2,81.0,fc1,1.3284400701522827,0.218402561582165,37,17.690607488155365
H0,adv_l2_eps=0.2,199.0,fc2,2.0112457275390625,0.8284535729256107,37,164.86226101219654
H1,adv_l2_eps=0.2,74.0,fc2,1.4308830499649048,0.3287874750188879,37,24.330273151397705
H0,adv_l2_eps=0.2,199.0,fc3,3.3432679176330566,1.2739235336457067,37,253.5107831954956
H1,adv_l2_eps=0.2,59.0,fc3,1.8706741333007812,0.5138602580054331,37,30.317755222320557
H0,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,37,0.0
H1,adv_l2_eps=0.2,0.0,pooled,0.0,0.0,37,0.0
H0,adv_l2_eps=0.4,199.0,input,0.9517576098442078,0.42906561239280894,37,85.38405686616898
H1,adv_l2_eps=0.4,82.0,input,1.2259276509284973,0.16017784032879806,37,13.134582906961441
H0,adv_l2_eps=0.4,199.0,fc1,1.3030920028686523,0.6398383074220101,37,127.32782317698002
H1,adv_l2_eps=0.4,81.0,fc1,1.3284400701522827,0.218402561582165,37,17.690607488155365
