out_root,dataset,group,regime,epsilon,seed,ood_method,trial_id,adv_roc_auc,adv_pr_auc,adv_fpr95,ood_roc_auc,ood_pr_auc,ood_fpr95,adv_total,adv_success,ood_total,ood_success,run_dir
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000007,0.851186,0.575952,0.437288,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000007
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000008,0.846497,0.579906,0.661017,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000008
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000009,0.854915,0.585128,0.535593,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000009
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000010,0.837910,0.573997,0.420339,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000010
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000011,0.839944,0.578445,0.420339,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000011
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000012,0.841582,0.577683,0.447458,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000012
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000013,0.826441,0.568418,0.732203,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000013
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000014,0.838192,0.578831,0.423729,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000014
out_1,blobs,baseline/base_torus_one_hole_e_0.1,baseline,0.3,30,,trial_000015,0.848136,0.581174,0.406780,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.1/runs/trials/trial_000015
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000001,0.883308,0.471196,0.359322,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000001
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000002,0.901284,0.501669,0.308475,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000002
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000003,0.836775,0.528913,0.654237,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000003
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000004,0.868721,0.444583,0.413559,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000004
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000005,0.872830,0.442995,0.403390,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000005
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000006,0.883308,0.471196,0.359322,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000006
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000007,0.890293,0.460441,0.318644,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000007
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000008,0.902722,0.497331,0.264407,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000008
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000009,0.899538,0.495152,0.277966,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000009
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000010,0.871495,0.433870,0.413559,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000010
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000011,0.899846,0.499154,0.274576,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000011
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000012,0.880534,0.468120,0.366102,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000012
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000013,0.901387,0.501789,0.308475,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000013
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000014,0.899332,0.486415,0.288136,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000014
out_1,blobs,baseline/base_torus_one_hole_e_0.2,baseline,0.2,30,,trial_000015,0.856189,0.469349,0.542373,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.2/runs/trials/trial_000015
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000001,0.843559,0.581311,0.423729,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000001
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000002,0.849096,0.577199,0.532203,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000002
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000003,0.740960,0.521141,0.854237,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000003
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000004,0.838192,0.578831,0.423729,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000004
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000005,0.835989,0.570165,0.437288,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000005
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000006,0.843559,0.581311,0.423729,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000006
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000007,0.851186,0.575952,0.437288,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000007
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000008,0.846497,0.579906,0.661017,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000008
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000009,0.854915,0.585128,0.535593,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000009
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000010,0.837910,0.573997,0.420339,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000010
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000011,0.839944,0.578445,0.420339,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000011
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000012,0.841582,0.577683,0.447458,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000012
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000013,0.826441,0.568418,0.732203,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000013
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000014,0.838192,0.578831,0.423729,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000014
out_1,blobs,baseline/base_torus_one_hole_e_0.3_copy,baseline,0.3,30,,trial_000015,0.848136,0.581174,0.406780,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/baseline/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000015
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000001,0.464746,0.149429,0.949153,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000001
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000002,0.490904,0.185918,0.955932,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000002
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000003,0.419605,0.140385,0.959322,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000003
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000004,0.465989,0.178864,0.952542,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000004
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000005,0.500452,0.200089,0.955932,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000005
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000006,0.471186,0.165083,0.969492,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000006
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000007,0.486045,0.174076,0.959322,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000007
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000008,0.473842,0.165380,0.969492,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000008
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000009,0.516045,0.199810,0.952542,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000009
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000010,0.517401,0.206475,0.976271,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000010
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000011,0.494746,0.210122,0.969492,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000011
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000012,0.509096,0.207715,0.942373,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000012
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000013,0.467627,0.179472,0.911864,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000013
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000014,0.468305,0.161657,0.979661,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000014
out_1,blobs,topology_only/base_torus_one_hole_e_0.1,topology_only,0.3,30,,trial_000015,0.481695,0.169724,0.942373,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.1/runs/trials/trial_000015
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000001,0.479404,0.095997,0.976271,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000001
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000002,0.515357,0.107335,0.922034,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000002
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000003,0.480021,0.104874,0.938983,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000003
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000004,0.472522,0.094685,0.935593,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000004
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000005,0.491525,0.115133,0.983051,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000005
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000006,0.508064,0.114378,0.898305,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000006
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000007,0.450231,0.097041,0.969492,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000007
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000008,0.471495,0.100505,0.955932,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000008
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000009,0.484951,0.114137,0.966102,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000009
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000010,0.508269,0.151318,0.986441,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000010
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000011,0.482178,0.122296,0.938983,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000011
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000012,0.522753,0.122691,0.979661,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000012
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000013,0.500462,0.105170,0.928814,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000013
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000014,0.531073,0.131163,0.945763,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000014
out_1,blobs,topology_only/base_torus_one_hole_e_0.2,topology_only,0.2,30,,trial_000015,0.504468,0.121996,0.983051,,,,300,33,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.2/runs/trials/trial_000015
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000001,0.464746,0.149429,0.949153,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000001
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000002,0.490904,0.185918,0.955932,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000002
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000003,0.419605,0.140385,0.959322,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000003
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000004,0.465989,0.178864,0.952542,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000004
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000005,0.500452,0.200089,0.955932,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000005
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000006,0.471186,0.165083,0.969492,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000006
out_1,blobs,topology_only/base_torus_one_hole_e_0.3_copy,topology_only,0.3,30,,trial_000007,0.486045,0.174076,0.959322,,,,300,60,,,/Users/svenhockers/Desktop/project/topology-and-robustness-in-DNNs/out_1/blobs/topology_only/base_torus_one_hole_e_0.3_copy/runs/trials/trial_000007
